location_code,location_name,usage_count,tag_code
024-31-1-1,024-31-01-01 P2_DP동_1층_WH-1718(방송실),5,G1
025-69-1-1,025-69 P2_DP동_3F_DS-3501(HVAC Room),5,G1
033-22-1-1,033-22 P3_생산동_4층_AD-4616(4F-MCC-2W),5,G1
033-33-1-1,033-33 P3_GMP_4F_CO-4111(Stability Chamber)[우],5,G1
033-78-1-1,033-78 P3_생산동_4층_PD-4135(폐기물창고),5,G1
033-86-1-1,033-86 P3_4F_PD-4385(Storage Room),5,G1
035-29-1-1,035-29 P3_유틸리티동_1층_UT-1040(소방펌프실[서측]),5,G1
035-60-1-1,035-60 P3_경유탱크동_경유탱크실,5,G1
036-4-1-1,036-04 P3_폐수처리장_2층_W-201(폐수처리시설[서측]),5,G1
036-9-1-1,036-09 P3_폐수처리장_2층_W-201(폐수처리시설[남측]),5,G1
092-89-1-2,092-89-2 P1_WH동 _동측 비상계단 출입구,5,T1
103-13-1-1,103-13 P4_1층_P4-WH-1219(세탁가운창고),5,G1
104-2-1-1,104-02 P4_1층_P4-AD-1312(사무실-1),5,G1
202-8-1-1,202-08 P4_2층_P4-MF-2644(MCC),5,G1
203-11-1-1,203-11 P4_2층_P4-MF-2645(MCC),5,G1
205-7-1-1,205-07 P4_2층_P4-MF-2611(전기실-1),5,G1
29-51-1-1,029-51 P3_1F_DS-1318_오벨리스크 회의실(교육),5,G3
30-14-1-2,030-14 P3_생산동_1층_DS-1261(전실),5,G1
305-8-1-1,305-08 P4_3층_P4-MF-3648(MCC),5,G1
31-11-1-1,031-11 P3_생산동_2층_DS-2614(2F-MCC-3W),5,G1
32-28-1-1,032-28 P3_생산동_3층_DS-3619(3F-TPS-2C),5,G1
32-37-1-1,032-37 P3_생산동_3층_DS-3628(3F-TPS-1E),5,G1
32-57-1-1,032-57 P3_GMP_3F_DS-3413(HVAC Room-3),5,G1
407-7-1-1,407-07 P4_4층_P4-AD-4995(FUTURE),5,G1
502-8-1-1,502-08 P4_5층_P4-MF-5644(MCC),5,G1
511-22-1-1,511-22 P5_DS동_3층_DS-3631(MCC-1),5,G1
512-2-1-1,512-02 P5_DS동_1층_DS-1973(BIO WASTE INACTIVAION),5,G1
512-69-1-2,512-69 P5_DS동_RF층_DS-4403(공조기실-3 출문),5,T3
512-80-1-1,512-80 P5_DS동_RF층_DS-4402(공조기실-2 입문),5,T2
514-76-1-1,514-76 P5_DS동_2층_DS-2337(BACK ROOM),5,G1
516-23-1-1,516-23 P5_MS동_1층_MS-1391(방재센터 입문),5,T2
516-25-1-2,516-25 P5_MS동_1층_MS-1382(#2 방풍실 출문),5,T3
516-27-1-1,516-27 P5_MS동_2층_MS-2711(FIT ROOM),5,G1
517-6-1-1,517-06 P5_MS동_6층_MS-6631(MCC),5,G1
519-19-1-2,519-19 P5_US동_1층_P5-US-1401(Office 출문),5,T3
52-55-1-1,52-55 ADC_GMP_3F_MF-3306(Archive),5,G1
52-59-1-1,52-59 ADC_GMP_3F_QC-3214(Media Storage Room-1),5,G1
52-74-1-1,52-74 ADC_GMP_3F_QC-3208(MLT Room Gowning A/L),5,G2
52-77-1-1,52-77 ADC_GMP_3F_QC-3203(Corridor),5,T1
54-86-1-2,54-86 ADC_PH1_MF-5961(#1 계단 전실)_출문,5,T1
55-1-1-1,55-01 ADC S/G 1레인_입문,5,T2
600-59-1-1,600-59 BP2_4층_P4-A2-4903(계단실-3 입문),5,T1
600-70-1-1,600-70 BP2_5층_P4-A2-5903(계단실-3 입문),5,T1
012-79-1-1,012-79 DS-2523(모성보호실)[입문],4,N1
014-36-1-1,014-36 W1-2128(Biotech Academy),4,G1
024-63-1-1,024-63-01-01 P2_DP동_2층_DP-2514(DP전기실),4,G1
033-32-1-1,033-32 P3_GMP_4F_CO-4111(Stability Chamber)[좌],4,G1
033-5-1-1,033-05 P3_GMP_4F_AD-4613(BMS I/O Room),4,G1
033-61-1-1,033-61 P3_생산동_4층_PD-4131(세포보관실),4,G1
033-7-1-1,033-07 P3_생산동_4층_AD-4354(QUALITY MEETING 룸-1),4,G3
033-9-1-1,033-09 P3_생산동_4층_AD-4317(상담실),4,G1
035-5-1-1,"035-05 P3_GMP_1F_UT-1009(BMS Server, I/O Room)",4,G1
035-51-1-1,035-51 P3_유틸리티동_3층_UT-3022(EPS),4,G1
092-3-1-1,092-03 P1_WH동_ 3F 교육실 출석-VR 실습장,4,G4
094-6-1-2,94-06 SBL P5_임직원_현장 Gate -2 출문,4,T3
106-5-1-1,106-05 P4_GMP_1F_MF-1638(IT Server Room),4,G1
203-12-1-1,203-12 P4_2층_P4-SB-2211(기계실),4,G1
29-20-1-1,029-20 P3_생산동_1층_DS-1515(PIP 사무실-2),4,G1
29-5-1-1,029-05 P3_생산동_1층_DS-1317(작업복도),4,T1
302-18-1-1,302-18 P4_3층_P4-MF-3644(MCC),4,G1
303-4-1-1,303-04 P4_3층_P4-MF-3612(전기실-4),4,G1
305-5-1-1,305-05 P4_3층_P4-MF-3611(전기실-3),4,G1
31-16-1-1,031-16 P3_생산동_2층_DS-2325(창고),4,G1
31-5-1-1,031-05 P3_생산동_2층_DS-2613(2F-MCC-1W[서측]),4,G1
350-24-1-1,350-24 P3_OT_1층_오일탱크실-3,4,G1
403-10-1-1,403-10 P4_4층_P4-MF-4645(MCC),4,G1
502-11-1-1,502-11 P4_GMP_5F_WH-5211(CRT VESTIBULE),4,G1
504-11-1-1,504-11 P4_6층_P4-MF-6259A(E/V 전실#9 입문),4,T2
504-9-1-2,504-09 P4_옥상_P4-MF-R160(계단 전실#10)-출문,4,T1
505-20-1-1,505-20 P4_5F_AD-5996(Spare Part Storage),4,G1
511-44-1-1,511-44 P5_DS동_RF층_P5-DS-4901(1번 계단 입문),4,T1
512-68-1-1,512-68 P5_DS동_RF층_DS-4404(공조기실-4 입문),4,T2
512-69-1-1,512-69 P5_DS동_RF층_DS-4403(공조기실-3 입문),4,T2
512-82-1-1,512-82 P5_DS동_RF층_DS-4913B(#13B 엘리베이터 기계실),4,T1
513-13-1-1,513-13 P5_DS동_2층_DS-2633(MCC-2),4,G1
513-25-1-1,513-25 P5_DS동_3층_DS-3633(MCC-2),4,G1
516-53-1-1,516-53 P5_GMP_3F_MS-3207(Sample Control Room),4,G1
517-11-1-2,517-11 P5_MS동_8층_MS-8901(#1 계단 출문),4,T1
517-7-1-1,517-07 P5_MS동_7층_MS-7631(MCC),4,G1
518-20-1-1,518-20 P5_UT동_3층_P5-UT-3311(협력사 사무실),4,G1
518-22-1-1,518-22 P5_UT동_3층_P5-UT-3311(협력사 사무실),4,G1
518-4-1-1,518-04 P5_UT동_1층_P5-UT-1851(소방펌프실),4,G1
518-8-1-1,518-08 P5_UT동_1층_P5-UT-1107(경유탱크실),4,G1
519-5-1-1,519-05 P5_WWT동_3층_P5-WT-3611(#1 전실 입문),4,T2
519-7-1-1,519-07 P5_WWT동_3층_P5-WT-3314(MCC),4,G1
519-8-1-1,519-08 P5_WWT동_3층_P5-WT-3502(분석기실),4,G1
52-76-1-1,52-76 ADC_3F_QC-3217(무균실험실 갱의실),4,G1
523-12-1-2,523-12 P5_DS동_Spine 방향 S/G #2 출문,4,T3
523-43-1-1,523-43 P5_MS동_Main 로비 안면 S/G #3 입문,4,N1
53-84-1-1,53-84 ADC_4F_MF-4952(I/O ROOM),4,G1
54-86-1-1,54-86 ADC_PH1_MF-5961(#1 계단 전실)_입문,4,T1
600-1-1-1,600-01 BP2_1층_P4-A2-1306(PIP 사무실-6),4,G1
600-10-1-1,600-10 BP2_1층_P4-A2-1302(PIP 사무실-2),4,G1
600-23-1-1,600-23 BP2_3층_P4-A2-3601(공조기실),4,G1
600-39-1-1,600-39 BP2_5층_P4-A2-5602(전기실),4,G1
700-12-1-2,700-12_개발동 메인 S/G #수동문-출문,4,T3
701-8-2-2,701-08 정문동_정문 SPEED GATE-1 출문,4,T2
011-15-1-1,011-15 P1_GMP_1F_Q1-1002(BMS Server Room),3,G1
012-45-1-1,012-45 DS-5701(옥상)(발코니출입구)#95_입문,3,T2
012-46-1-2,012-46 DS-5702(옥상)(발코니출입구)#96_출문,3,T2
012-55-1-1,012-55 DS-6504(홍보전시실)#105,3,G1
012-68-1-1,012-68 P1_GMP_7F_DS-7202(I/O Room),3,G1
013-4-1-2,013-04 P1_K-GMP_5F_W1-5010(Technical Core 출문),3,T3
014-21-1-1,014-21 W1-2118(전기실)#181,3,G1
022-1-1-1,022-01-01-01 P2_커뮤니티동_1층_보안실(내부),3,G1
022-59-1-2,022-59 P2_커뮤니티동_3층_TF Office-3-2,3,G1
023-21-1-1,023-21 P2_GMP_1F_DS-1506(CIP Caustic Acid Room 입문),3,T2
023-21-1-2,023-21 P2_GMP_1F_DS-1506(CIP Caustic Acid Room 출문),3,T3
023-68-1-1,023-68-01-01 P2_DS동_4층_DS-4602(전기실),3,G1
023-80-1-1,023-80 P2_GMP_5F_DS-5603(I/O ROOM),3,G1
024-71-1-1,024-71-01-01 P2_DP동_2층_DP-2602(전기실),3,G1
033-27-1-1,033-27 P3_생산동_4층_CO-4612(4F-EPS-1C),3,G1
033-61-1-1,033-61 P3_GMP_4F_PD-4131(Cell Bank Storage),3,G1
033-90-1-1,033-90 P3_GMP_4F_CO-4315(BMS I/O Room),3,G1
035-1-1-1,035-01 P3_유틸리티동_1층_UT-1007(복도-1),3,T1
035-3-1-1,035-03 P3_유틸리티동_1층_UT-1011(저장탱크실),3,G1
035-52-1-1,035-52 P3_유틸리티동_3층_UT-3021(TPS),3,G1
035-57-1-2,035-57 P3_유틸리티동_3층_UT-3203(#1-3 계단실 입문),3,T1
092-2-1-1,092-02 P1_WH동_ 3F 교육실 출석-대강의실,3,G4
094-5-1-1,94-05 SBL P5_임직원_현장 Gate -1 입문,3,T2
101-19-1-1,101-19 P4_1층_P4-AD-1973(창고-3),3,G1
103-24-1-1,103-24 P4_1층_P4-WH-1220(가운 소모품 창고),3,G1
201-9-1-1,201-09 P4_GMP_2F_MF-2513(Clean Utility Room),3,G1
205-2-1-1,205-02 P4_GMP_2F_SA-2174(EM EQUIPMENT STORAGE),3,G1
29-19-1-1,029-19 P3_생산동_1층_DS-1339(PIP 사무실-1),3,G1
29-21-1-1,029-21 P3_생산동_1층_DS-1516(PIP 사무실-3),3,G1
29-23-1-1,029-23 P3_생산동_1층_DS-1335(방송실),3,G1
307-4-1-2,307-4 P4 3MF층 P4-AD-3M973 - 1,3,G1
31-18-1-1,031-18 P3_생산동_2층_DS-2618(2F-EPS-2W),3,G1
31-54-1-2,031-54 P3_생산동_2층_비상도어[출구],3,T3
32-13-1-1,032-13 P3_GMP_3F_DS-3614(BMS I/O Room),3,G1
32-14-1-1,032-14 P3_생산동_3층_DS-3615(3F-TPS-2W),3,G1
32-16-1-1,032-16 P3_생산동_3층_DS-3617(3F-MCC-2W),3,G1
34-5-1-1,034-05 P3_생산동_지붕층_DS-R611(MCC-1),3,G1
38-2-1-1,038-02 P3_CT동_1층_W-101(출입구[북측]),3,T2
401-11-1-1,401-11 P4_GMP_4F_QC-4714(Waste Room-3),3,G1
50-82-1-1,50-82 ADC_1F_MF_1503(유틸리티 입구),3,T2
503-6-1-1,503-06 P4_GMP_5F_SB-5212(TECHNICAL CORE_5F),3,G1
504-9-1-1,504-09 P4_옥상_P4-MF-R160(계단 전실#10)-입문,3,T1
51-38-1-1,51-38 ADC_GMP_2F_DS-2112(SAMPLE STAGING),3,G1
511-7-1-1,511-07 P5_DS동_1층_DS-1613(ELEC ROOM),3,G1
512-30-1-1,512-30 P5_DS동_2층_DS-2907(#7 계단 입문),3,T1
512-70-1-2,512-70 P5_DS동_RF층_DS-4911(11번 계단 출문),3,T1
512-75-1-2,512-75 P5_DS동_1층_P5-DS-1384(#4 방풍실 출문),3,T3
512-76-1-2,512-76 P5_DS동_1층_P5-DS-1385(#5 방풍실 출문),3,T3
513-45-1-2,513-45 P5_DS동_RF층_DS-4908(8번 계단 출문),3,T1
513-9-1-1,513-09 P5_DS동_1층_DS-1637(MDF),3,G1
514-42-1-1,514-42 P5_DS동_3층_DS-3978(예비실 입문),3,T2
516-40-1-1,516-40 P5_MS동_3층_MS-3393(IT / MES / SECURITY),3,G1
518-27-1-2,518-27 P5_UT동_1층_P5-UT-1106(발전기실 출문),3,T3
519-18-1-1,519-18 P5_CT동_1층_P5-CT-1101(펌프실),3,G1
519-2-1-2,519-02 P5_WWT동_1층_P5-WT-1103(약품하역장 출문),3,T3
519-3-1-1,519-03 P5_WWT동_1층_P5-WT-1102(홀 입문),3,T1
519-3-1-2,519-03 P5_WWT동_1층_P5-WT-1102(홀 출문),3,T1
519-4-1-1,519-04 P5_WWT동_1층_P5-WT-1371(펌프실 입문),3,T2
52-94-1-1,52-94 ADC_GMP_3F_QC-3119(Stability Chamber Room),3,G1
52-96-1-1,52-96 ADC_GMP_3F_QC-3210(Waste Room),3,G1
521-2-1-1,521-02 P5_가설식당_1층_(출입문),3,T2
521-8-1-1,521-08 P5_임시보안동_1층_(보안사무실),3,G1
523-33-1-1,523-33 P5_임시보안동 SPEED GATE-3 입문,3,T2
523-35-1-2,523-35 P5_DS동_Sub 로비 안면 S/G #1 출문,3,N1
523-36-1-2,523-36 P5_DS동_Sub 로비 안면 S/G #2 출문,3,N1
523-41-1-1,523-41 P5_MS동_Main 로비 안면 S/G #1 입문,3,N1
523-41-1-2,523-41 P5_MS동_Main 로비 안면 S/G #1 출문,3,N1
523-42-1-1,523-42 P5_MS동_Main 로비 안면 S/G #2 입문,3,N1
523-9-1-1,523-09 P5_DS동_Spine 방향-2 화물 Gate 입문,3,T2
523-9-1-2,523-09 P5_DS동_Spine 방향-2 화물 Gate 출문,3,T3
55-2-1-2,55-02 ADC S/G 2레인_출문,3,T3
600-15-1-1,600-15 BP2_1층_P4-A2-1403(주방 복도),3,T1
600-2-1-1,600-02 BP2_1층_P4-A2-1305(PIP 사무실-5),3,G1
600-71-1-1,600-71 BP2_5층_P4-A2-미정(음향실),3,G1
600-9-1-1,600-09 BP2_1층_P4-A2-1301(PIP 사무실-1),3,G1
602-7-1-1,602-07 GH_1층_P4-A3-1202(보안 사무실),3,G1
700-22-1-2,700-22_P1 개발동 방향 S/G #수동문-출문,3,T3
700-92-2-2,700-92 P4_생산동_정문 SPEED GATE-1 출문,3,T2
701-4-2-2,701-04 P4_생산동_2층브릿지 Swing GATE 출문,3,T1
701-5-2-2,701-05 P4_생산동_3층브릿지 SPEED GATE-1 출문,3,T1
701-7-1-1,701-07 P4_생산동_3층브릿지 Swing GATE 입문,3,T1
800-1-1-2,800-01 New Jersey  Office 메인로비   출문,3,N1
011-26-1-1,011-26 P1_2F_Q1-2119(Chromatography Test Room),2,G1
011-58-1-1,011-58 P1_2F_Q1-2015(Bioassay Supply Room),2,G1
011-59-1-1,011-59 P1_2F_Q1-2027(Stability Sample Room),2,G1
012-61-1-1,012-61 P1_GMP_6F_DS-6325(I/O Room),2,G1
014-47-1-1,014-47 P1_3F_W1-(#10 계단실),2,T1
014-53-1-1,014-53 P1_1F_W1-1124(Shipping Dock2),2,G1
022-58-1-2,022-58 P2_커뮤니티동_3층_TF Office-2-2,2,G1
024-1-1-1,024-01-01-01 P2_DP동_1층_WH1601(통신실),2,G1
025-34-1-1,025-34 P2_DP동_옥상_AD-R961(기계실),2,G1
025-36-1-1,025-36 P2_DP동_옥상_DP-R922(계단실3-2),2,T1
025-4-1-2,025-04 P2_DP동_4층_AD-4114(모성보호실)(출문),2,N1
025-59-1-1,025-59 P2_4F_CM-4633(TPS),2,G1
025-62-1-1,025-62 P2_4F_CM-4632(EPS),2,G1
025-65-1-1,025-65?P2 4F?AD-4107 런던 회의실(교육),2,G3
033-4-1-1,033-04 P3_생산동_4층_AD-4619(4F-MCC-1W),2,G1
033-52-1-1,"033-52 P3_GMP_4F_QC-4382(QEMS Server, I/O Room)",2,G1
033-97-1-1,033-97 P3_생산동_4층_CO-4213(사무실),2,G1
035-18-1-1,035-18 P3_유틸리티동_1층_UT-1202(#1-2 계단실),2,T1
035-27-1-1,035-27 P3_유틸리티동_1층_UT-1038(EPS-2),2,G1
035-79-1-1,035-79 P3_유틸리티동_3층_옥상출입구,2,T2
035-95-1-1,035-95 P3_유틸리티동_3층_비상문,2,G1
036-2-1-1,036-02 P3_폐수처리장_1층_W-115(약품실),2,G1
036-3-1-1,036-03 P3_폐수처리장_1층_W-116(탈수기실),2,G1
094-6-1-1,94-06 SBL P5_임직원_현장 Gate -2 입문,2,T2
101-1-1-1,101-01 P4_1층_P4-MF-1851(방재실) 입문,2,T2
105-5-1-1,105-05 P4_GMP_1F_MF-1621(BMS/IO Room),2,G1
201-5-1-1,201-05 P4_2층_P4-MF-2642(MCC),2,G1
202-5-1-1,202-05 P4_GMP_2F_MF-2622(BMS/IO Room),2,G1
205-8-1-1,205-08 P4_2층_P4-MF-2415(공조기실-3),2,G1
29-15-1-1,029-15 P3_생산동_1층_DS-1618(소방판넬실),2,G1
29-17-1-1,029-17 P3_생산동_1층_DS-1619(1F-TPS-2W),2,G1
29-9-1-1,029-09 P3_생산동_1층_DS-1613(1F-TPS-1W),2,G1
305-9-1-1,305-09 P4_3층_P4-MF-3611(전기실-3),2,G1
32-1-1-1,[철거 24.11.05]032-01 P3_생산동_3층_DS-3611(3F-MCC-1W),2,G1
32-15-1-1,032-15 P3_생산동_3층_DS-3616(3F-EPS-2W),2,G1
32-25-1-1,032-25 P3_생산동_3층_DS-3630(3F-TPS-1C),2,G1
32-36-1-1,032-36 P3_생산동_3층_DS-3629(DS전기실[남측]),2,G1
32-42-1-1,032-42 P3_생산동_3층_DS-3624(3F-TPS-2E),2,G1
32-52-1-1,032-52 P3_GMP_3F_DS-3412(HVAC Room-1),2,G1
34-11-1-1,034-11 P3_생산동_지붕층_DS-R923(P3-#8 계단실 입문),2,T1
34-12-1-2,034-12 P3_생산동_옥상_DS-R926(P3-#14 계단실)-출문,2,T1
34-26-1-1,034-26 P3_GMP_5F_DS-5601(MCS I/O Room),2,G1
34-3-1-2,034-03 P3_생산동_옥상_DS-R921(P3-#2 계단실)-출문,2,T1
34-35-1-1,034-35 P3_생산동_지붕층_DS-5224(창고),2,G1
34-47-1-1,034-47 P3_생산동_4F_AD-4412(HVAC Room-4),2,G1
34-48-1-1,034-48 P3_생산동_4F_AD-4412(HVAC Room-4),2,G1
43-14-1-2,043-14-02 RD_GMP_2F_RD-2416(Lab Coart Room 2),2,G1
43-34-1-1,043-34-1 개발동 4층(옥상) 기계실(연못방향),2,G1
43-36-1-1,043-36-1 개발동 4층(옥상)기계실(식당방향),2,M1
50-2-1-1,50-02 ADC_1F_MF-1303(인포메이션 #2),2,G1
501-1-1-1,501-01 P4_5층_P4-MF-5642(MCC),2,G1
51-45-1-1,51-45 ADC_GMP_2F_WH-2211(GOWNING A/L 4-4(OUT)),2,G2
511-45-1-1,511-45 P5_DS동_1층_DS-1331(VR ROOM),2,G1
512-34-1-1,512-34 P5_DS동_2층_DS-2401(공조기실),2,G1
514-31-1-1,514-31 P5_DS동_3층_DS-3373(복도-2),2,T1
514-65-1-1,514-65 P5_DS동_1층_DS-1504(WF1 STORAGE ROOM),2,G1
516-26-1-1,516-26 P5_MS동_1층_MS-1906(외부 비상문 입문),2,T2
516-28-1-1,516-28 P5_MS동_2층_MS-2703B(WALK-IN FREEZER 기계실 (PHA,2,G1
517-1-1-1,517-01 P5_MS동_4층_MS-4631(I/O ROOM),2,G1
517-11-1-1,517-11 P5_MS동_8층_MS-8901(#1 계단 입문),2,T1
517-8-1-1,517-08 P5_MS동_7층_MS-7930(7층 미마감 구역),2,G1
518-12-1-1,518-12 P5_UT동_2층_P5-UT-2102(#2 냉동기실),2,G1
518-27-1-1,518-27 P5_UT동_1층_P5-UT-1106(발전기실 입문),2,T2
518-9-1-1,518-09 P5_UT동_1층_P5-UT-1106(발전기실 입문),2,T2
519-12-1-1,519-12 P5_WWT동_3층_P5-WT-3381(MCC 입문),2,T2
52-63-1-1,52-63 ADC_3F_MF-3952(I/O ROOM),2,G1
52-80-1-1,52-80 ADC_3F_MF-3924(#4 계단),2,T1
52-93-1-1,52-93 ADC_GMP_3F_QC-3107(Ambient Sample Storage),2,G1
521-6-1-1,521-06 P5_임시보안동_1층_(반출입센터),2,G1
523-42-1-2,523-42 P5_MS동_Main 로비 안면 S/G #2 출문,2,N1
54-87-1-2,54-87 ADC_PH1_MF-5962(#2 계단 전실)_출문,2,T1
54-88-1-1,54-88 ADC_PH1_MF-5964(#4 엘리베이터 전실_폐기물)_입문,2,T1
600-30-1-1,600-30 BP2_4층_P4-A2-4601(공조기실),2,G1
600-31-1-2,600-31 BP2_4층_P4-A2-미정(옥상정원 출문),2,T3
600-55-1-1,600-55 BP2_B1층_P4-A2-B603(MCC),2,G1
600-6-1-1,600-06 BP2_1층_P4-A2-1308(PIP 사무실-3),2,G1
700-95-1-1,700-95 P4_생산동_정문 SPEED GATE-4 입문,2,T2
700-97-1-2,700-97_P4_공조기실 폐쇄문 출문,2,T3
701-6-2-2,701-06 P4_생산동_3층브릿지 SPEED GATE-2 출문,2,T1
800-3-1-1,800-03 New Jersey  Office  서버룸 입문,2,T2
011-13-1-1,011-13 Q1-1004A(통신실 내부)#19,1,G1
011-90-1-1,011-90 P1_4F_폐기물실-2,1,G1
012-27-1-1,012-27 DS-3207(발코니출입구)#77_입문,1,T2
012-89-1-1,012-89 P1_GMP_1F_DS-1405(Waste Disposal Dock 내부),1,G1
012-91-1-1,012-91 P1_GMP_1F_DS-1400(기계실-폐기물처리장),1,G1
012-95-1-1,012-95 P1_GMP_7F_DS-7604(CC Cold Storage),1,G1
013-44-1-1,013-44 P1_GMP_8F_DP-8151(Excipient Hold),1,G1
014-54-1-1,014-54 P1_2F_W1-21259_로키 회의실(교육),1,G3
022-18-1-2,022-18-1-2 P2_커뮤니티동_3층_휘트니스센터 출구,1,N2
022-49-1-2,022-49 P2_커뮤니티동_1층_Communication Room-2,1,G1
022-5-1-1,022-05 P2_커뮤니티동_4층_옥상출입문,1,T2
023-16-1-1,023-16-01-01 P2_DS동_1층_DS-1924(계단실 1-4),1,T1
023-23-1-1,023-23 P2_GMP_1F_DS-1505(Utility Room) 입문,1,T2
023-23-1-2,023-23 P2_GMP_1F_DS-1505(Utility Room) 출문,1,T3
023-36-1-1,023-36-01-01 P2_DS동_1층_DS-1211(VIP실),1,G1
023-56-1-1,023-56-01-01 P2_DS동_2층_DS-2406(리프트실),1,G1
023-96-1-1,023-96 P2_GMP_2F_DS-2173A(PATHBOX),1,G1
024-65-1-1,024-65-01-01 P2_DP동_2층_DP-2513(UPS실),1,G1
024-70-1-1,024-70 P2_K-GMP_2F_AD-2110-1(P2 QA Archive Room),1,G1
024-98-1-1,024-98 P2_GMP_1F_WH-1921(Stair),1,G1
025-37-1-1,025-37 P2_DP동_옥상_DP-R923(계단실3-3),1,T1
025-63-1-1,025-63 P2_GMP_4F_CM-4603(I/O ROOM),1,G1
033-10-1-1,033-10 P3_생산동_4층_AD-4963(#4 E/V 기계실),1,G1
033-2-1-1,033-02 P3_생산동_4층_AD-4611(4F-EPS-1W),1,G1
033-43-1-1,[철거 24.11.05]033-43 P3  4F AD-4355 파스퇴르 회의실(교육),1,G3
033-65-1-1,033-65 P3_GMP_4F_CO-4115(QEMS I/O Room),1,G1
033-83-1-1,033-83 P3_생산동_4층_피난복도(내부 입문),1,T1
033-83-1-2,033-83 P3_생산동_4층_피난복도(내부 출문),1,T1
033-87-1-2,033-87 P3_생산동_지붕층_피난복도(외부 출문),1,T1
033-88-1-1,033-88 P3_생산동_4층_CO-4211(mRNA 사무실 서측),1,G1
033-89-1-1,033-89 P3_생산동_4층_피난복도(외부 입문),1,T1
033-89-1-2,033-89 P3_생산동_4층_피난복도(외부 출문),1,T1
033-91-1-1,033-91 P3_생산동_4층_(4F-EPS실),1,G1
033-94-1-1,033-94 P3_생산동_4층_(4F-MCC실),1,G1
033-95-1-1,033-95 P3_생산동_4층_CO-4314(TPS실),1,G1
033-99-1-1,033-99 P3_4F_AD-4361_호지킨 회의실(교육),1,G3
035-30-1-1,035-30 P3_유틸리티동_1층_UT-1041(연료탱크실),1,G1
035-45-1-1,035-45 P3_유틸리티동_3층_UT-3108(파우더룸(여),1,G2
035-46-1-1,035-46 P3_유틸리티동_3층_UT-3020(사무실),1,G1
035-58-1-1,035-58 P3_유틸리티동_옥상_UT-4201(#1-1 계단실입문),1,T1
035-58-1-2,035-58 P3_유틸리티동_옥상_UT-4201(#1-1 계단실출문),1,T1
035-74-1-1,035-74 P3_3F_CO-3041(TPS),1,G1
090-2-1-1,090-02 P4_WWT_1층_W-129(펌프실 출입구),1,T2
090-3-1-1,090-03 P4_WWT_1층_W-135(철골계단 출입구),1,T1
094-5-1-2,94-05 SBL P5_임직원_현장 Gate -1 출문,1,T3
101-1-1-2,101-01 P4_1층_P4-MF-1851(방재실) 출문,1,T3
101-20-1-2,101-20 P4_1층_외부 비상문-7 출문,1,T3
102-25-1-2,102-25 P4 _1F_ 동쪽출입문-1 폐쇄문 출문,1,T2
103-21-1-2,103-21 P4_1층_외부비상문-4(출문),1,T3
103-23-1-2,103-23 P4_1층_외부 비상문-6(출문),1,T3
106-6-1-1,106-06 P4_1층_P4-MF-1636(BROADCASTING ROOM),1,G1
201-7-1-1,201-07 P4_2층_P4-AD-2980(창고-8),1,G1
202-9-1-1,202-09 P4_GMP_2F_MF-2621(BMS/IO Room),1,G1
204-3-1-1,204-03 P4_2층_P4-SA-2211(기계실)	,1,G1
29-35-1-1,029-35 P3_생산동_1층_DS-1344(유지보수실),1,G1
29-44-1-1,029-44 P3_생산동_1.5층_DS-A613(1MF-EPS-1C),1,G1
29-45-1-1,029-45 P3_생산동_1.5층_DS-A614(1MF-MCC-1C[좌측]),1,G1
30-16-1-1,030-16 P3_생산동_1층_DS-1622(1F-EPS-1C),1,G1
30-17-1-1,030-17 P3_생산동_1층_DS-1623(1F-TPS-1C),1,G1
30-18-1-1,030-18 P3_생산동_1층_DS-1624(1F-MCC-1C),1,G1
30-39-1-1,030-39 P3_생산동_1층_WH-1612(1F-TPS-1E),1,G1
301-2-1-1,301-02 P4_3층_P4-MF-3642(MCC),1,G1
301-20-1-1,301-20 P4_GMP_3F_MF-3412(HVAC Room),1,G1
302-1-1-1,302-01 P4_GMP_3F_MF-3622(BMS/IO Room),1,G1
302-2-1-1,302-02 P4_GMP_3F_MF-3662(MCS/IO ROOM),1,G1
302-21-1-1,302-21 P4_GMP_3F_MF-3414(HVAC Room),1,G1
305-14-1-1,305-14 P4_3층_P4-MF-3611(전기실-3),1,G1
306-3-1-1,306-03 P4-AD-3M3641(MCC),1,G1
31-12-1-1,031-12 P3_GMP_2F_DS-2615(MCS I/O room),1,G1
31-13-1-1,031-13 P3_GMP_2F_DS-2616(BMS I/O Room),1,G1
31-17-1-1,031-17 P3_생산동_2층_DS-2617(2F-TPS-2W),1,G1
31-25-1-1,031-25 P3_생산동_2층_DS-2624(2F-EPS-1C),1,G1
31-40-1-1,031-40 P3_생산동_2층_WH-2613(2F-MCC-1E),1,G1
31-7-1-1,031-07 P3_생산동_2층_DS-2321(미화대기실[여]),1,N1
32-10-1-1,032-10 P3_GMP_3F_DS-3216(Utility Sampling Storage),1,G1
32-29-1-1,032-29 P3_생산동_3층_DS-3620(3F-EPS-1C),1,G1
32-41-1-1,032-41 P3_생산동_3층_DS-3623(3F-EPS-1E),1,G1
32-43-1-1,032-43 P3_생산동_3층_DS-3622(3F-MCC-1E),1,G1
32-48-1-1,032-48 P3_생산동_3층_DS-3251(Validation Lab),1,G1
32-49-1-1,032-49 P3_생산동_3층_DS-3252(CRO Storage),1,G1
